virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
A_Human_NAGANO_1150_2006	A/Nagano/1150/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	2560	Russell2008
A_Human_NAGANO_1150_2006	A/Nagano/1150/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	2560	Russell2008
A_Human_NAGANO_1150_2006	A/Nagano/1150/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	5120	Russell2008
A_Human_NAGANO_1150_2006	A/Nagano/1150/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	ANHUI/1239/2005-NIID	A/Anhui/1239/2005	2005	320	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	640	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	320	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	OKINAWA/22-NO-2/2005-NIID	A/Okinawa/22/2005	2005	320	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	WISCONSIN/67/2005-NIID	A/Wisconsin/67/2005	2005	1280	Russell2008
A_Human_SAITAMA_5_2006	A/Saitama/5/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	80	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	ANHUI/1239/2005-NIID	A/Anhui/1239/2005	2005	320	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	1280	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	640	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	2560	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	OKINAWA/22-NO-2/2005-NIID	A/Okinawa/22/2005	2005	320	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	WISCONSIN/67/2005-NIID	A/Wisconsin/67/2005	2005	1280	Russell2008
A_Human_SAITAMA_7_2006	A/Saitama/7/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	ANHUI/1239/2005-NIID	A/Anhui/1239/2005	2005	160	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	320	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	80	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	160	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	160	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	WISCONSIN/67-NIID-COL-N/2005-NIID	A/Wisconsin/67/2005	2005	320	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	WISCONSIN/67-NIID-COL-O/2005-NIID	A/Wisconsin/67/2005	2005	320	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	WISCONSIN/67/2005-NIID	A/Wisconsin/67/2005	2005	640	Russell2008
A_Human_SAITAMA_43_2006	A/Saitama/43/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	80	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	1280	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	320	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	1280	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	640	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	640	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	WISCONSIN/67/2005-NIID	A/Wisconsin/67/2005	2005	2560	Russell2008
A_Human_SHIZUOKA_25_2006	A/Shizuoka/25/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	1280	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	640	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	2560	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	640	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	640	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	2560	Russell2008
A_Human_SHIZUOKA_76_2006	A/Shizuoka/76/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	2560	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	640	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	2560	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	1280	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	1280	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	5120	Russell2008
A_Human_TOCHIGI_2_2006	A/Tochigi/2/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	1280	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	320	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	2560	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	1280	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	640	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	5120	Russell2008
A_Human_TOKYO_51672_2006	A/Tokyo/51672/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	ANHUI/1239/2005-NIID	A/Anhui/1239/2005	2005	640	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	640	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	80	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	640	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	WISCONSIN/67-NIID-COL-N/2005-NIID	A/Wisconsin/67/2005	2005	640	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	WISCONSIN/67-NIID-COL-O/2005-NIID	A/Wisconsin/67/2005	2005	640	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	WISCONSIN/67/2005-NIID	A/Wisconsin/67/2005	2005	1280	Russell2008
A_Human_YOKOHAMA_49_2006	A/Yokohama/49/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	160	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	80	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	40	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	160	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	160	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	80	Russell2008
A_Human_YOKOHAMA_86_2006	A/Yokohama/86/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	CALIFORNIA/7-NO-1/2004-NIID	A/California/7/2004	2004	640	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	160	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	NEW-YORK/55-NO-1/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	WELLINGTON/1-NO-2/2004-NIID	A/Wellington/1/2004	2004	320	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	1280	Russell2008
A_Human_YOKOHAMA_92_2006	A/Yokohama/92/2006	2006	WYOMING/3-NO-5/2003-NIID	A/Wyoming/3/2003	2003	160	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	160	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	HIROSHIMA/33-NO-2/2006-NIID	A/Hiroshima/33/2006	2006	320	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	KITAKYUSHU/5-NO-2/2006-NIID	A/Kitakyushu/5/2006	2006	320	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	NEW-YORK/55-NO-2/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	OKAYAMA/29-NO-1/2005-NIID	A/Okayama/29/2005	2005	160	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	SENDAI/F131-NO-2/2006-NIID	A/Sendai/F131/2006	2006	320	Russell2008
A_Human_SAITAMA_60_2006	A/Saitama/60/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	640	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	160	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	HIROSHIMA/33-NO-2/2006-NIID	A/Hiroshima/33/2006	2006	640	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	640	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	KITAKYUSHU/5-NO-2/2006-NIID	A/Kitakyushu/5/2006	2006	320	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	NEW-YORK/55-NO-2/2004-NIID	A/NewYork/55/2004	2004	640	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	SENDAI/F131-NO-2/2006-NIID	A/Sendai/F131/2006	2006	640	Russell2008
A_Human_SAITAMA_61_2006	A/Saitama/61/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	640	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	20	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	HIROSHIMA/33-NO-2/2006-NIID	A/Hiroshima/33/2006	2006	160	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	160	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	KITAKYUSHU/5-NO-2/2006-NIID	A/Kitakyushu/5/2006	2006	320	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	NEW-YORK/55-NO-2/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	SENDAI/F131-NO-2/2006-NIID	A/Sendai/F131/2006	2006	160	Russell2008
A_Human_HAMAMATU_183_2006	A/Hamamatu/183/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	320	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	20	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	HIROSHIMA/33-NO-2/2006-NIID	A/Hiroshima/33/2006	2006	320	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	160	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	KITAKYUSHU/5-NO-2/2006-NIID	A/Kitakyushu/5/2006	2006	320	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	NEW-YORK/55-NO-2/2004-NIID	A/NewYork/55/2004	2004	640	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	OKAYAMA/29-NO-1/2005-NIID	A/Okayama/29/2005	2005	160	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	SENDAI/F131-NO-2/2006-NIID	A/Sendai/F131/2006	2006	160	Russell2008
A_Human_YOKOHAMA_141_2006	A/Yokohama/141/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	160	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	40	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	HIROSHIMA/33-NO-2/2006-NIID	A/Hiroshima/33/2006	2006	640	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	KITAKYUSHU/5-NO-2/2006-NIID	A/Kitakyushu/5/2006	2006	320	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	NEW-YORK/55-NO-2/2004-NIID	A/NewYork/55/2004	2004	640	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	OKAYAMA/29-NO-1/2005-NIID	A/Okayama/29/2005	2005	160	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	SENDAI/F131-NO-2/2006-NIID	A/Sendai/F131/2006	2006	320	Russell2008
A_Human_YOKOHAMA_142_2006	A/Yokohama/142/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	640	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	GUNMA/16-NO-2/2005-NIID	A/Gunma/16/2005	2005	80	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	HIROSHIMA/33-NO-2/2006-NIID	A/Hiroshima/33/2006	2006	320	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	HIROSHIMA/52-NO-2/2005-NIID	A/Hiroshima/52/2005	2005	320	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	KITAKYUSHU/5-NO-2/2006-NIID	A/Kitakyushu/5/2006	2006	320	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	NEW-YORK/55-NO-2/2004-NIID	A/NewYork/55/2004	2004	320	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	SENDAI/F131-NO-2/2006-NIID	A/Sendai/F131/2006	2006	320	Russell2008
A_Human_NAGANO_1315_2006	A/Nagano/1315/2006	2006	WISCONSIN/67-NO-2/2005-NIID	A/Wisconsin/67/2005	2005	320	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	FUJIAN/411-LOT-2003-24/2002-CDC	A/Fujian/411/2002	2002	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	KOREA/770-LOT-2003-30/2002-CDC	A/Korea/770/2002	2002	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	WYOMING/3-LOT-2003-49/2003-CDC	A/Wyoming/3/2003	2003	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	PANAMA/2007-LOT-2003-20-AND-2003-21/1999-CDC	A/Panama/2007-And-2003/1999	1999	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	SYDNEY/5-LOT-2001-27/1997-CDC	A/Sydney/5/1997	1997	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	MOSCOW/10-LOT-2002-14/1999-CDC	A/Moscow/10/1999	1999	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	SENDAI/F4962-LOT-2003-37/2003-CDC	A/Sendai/F4962/2003	2003	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	FUKUOKA/37-LOT-2003-51/2002-CDC	A/Fukuoka/37/2002	2002	3840	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	KOREA/770-LOT-2003-86-NEW/2002-CDC	A/Korea/770/2002	2002	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	KOREA/770-LOT-2003-87-NEW/2002-CDC	A/Korea/770/2002	2002	5120	Russell2008
A_Human_HUNAN_167_2003	A/Hunan/167/2003	2003	KUMAMOTO/102-LOT-2003-75-NEW/2002-CDC	A/Kumamoto/102/2002	2002	5120	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	FUJIAN/411-LOT-2003-24/2002-CDC	A/Fujian/411/2002	2002	160	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	KOREA/770-LOT-2003-30/2002-CDC	A/Korea/770/2002	2002	320	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	WYOMING/3-LOT-2003-49/2003-CDC	A/Wyoming/3/2003	2003	320	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	PANAMA/2007-LOT-2003-20-AND-2003-21/1999-CDC	A/Panama/2007-And-2003/1999	1999	80	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	SYDNEY/5-LOT-2001-27/1997-CDC	A/Sydney/5/1997	1997	20	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	MOSCOW/10-LOT-2002-14/1999-CDC	A/Moscow/10/1999	1999	80	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	SENDAI/F4962-LOT-2003-37/2003-CDC	A/Sendai/F4962/2003	2003	80	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	FUKUOKA/37-LOT-2003-51/2002-CDC	A/Fukuoka/37/2002	2002	160	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	KOREA/770-LOT-2003-86-NEW/2002-CDC	A/Korea/770/2002	2002	640	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	KOREA/770-LOT-2003-87-NEW/2002-CDC	A/Korea/770/2002	2002	160	Russell2008
A_Human_HUNAN_245_2003	A/Hunan/245/2003	2003	KUMAMOTO/102-LOT-2003-75-NEW/2002-CDC	A/Kumamoto/102/2002	2002	80	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	KUMAMOTO/102-LOT-2003-75/2002-CDC	A/Kumamoto/102/2002	2002	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	FUJIAN/411-LOT-2003-24/2002-CDC	A/Fujian/411/2002	2002	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	WYOMING/3-LOT-2003-63-REASSORTANT/2003-CDC	A/Wyoming/3/2003	2003	1280	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	CHRISTCHURCH/28-LOT-2003-101/2003-CDC	A/ChristChurch/28/2003	2003	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	KOREA/770-LOT-2003-30/2002-CDC	A/Korea/770/2002	2002	1280	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	MOSCOW/10-LOT-2003-22/1999-CDC	A/Moscow/10/1999	1999	80	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	WYOMING/3-LOT-2003-49/2003-CDC	A/Wyoming/3/2003	2003	1706	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	HONG-KONG/1186-LOT-2003-100/2003-CDC	A/HongKong/1186/2003	2003	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	PANAMA/2007-LOT-2003-20-AND-2003-21/1999-CDC	A/Panama/2007-And-2003/1999	1999	160	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	SYDNEY/5-LOT-2001-27/1997-CDC	A/Sydney/5/1997	1997	80	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	FUKUOKA/37-LOT-2003-74/2002-CDC	A/Fukuoka/37/2002	2002	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	SHANGHAI/369-LOT-2003-88/2003-CDC	A/Shanghai/369/2003	2003	1280	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	SOFIA/141-LOT-2003-99-NEW/2003-CDC	A/Sofia/141/2003	2003	1280	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	MOSCOW/10-LOT-2002-14/1999-CDC	A/Moscow/10/1999	1999	80	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	SENDAI/F4962-LOT-2003-37/2003-CDC	A/Sendai/F4962/2003	2003	1280	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	SHANGHAI/369-LOT-2003-88-NEW/2003-CDC	A/Shanghai/369/2003	2003	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	FUKUOKA/37-LOT-2003-51/2002-CDC	A/Fukuoka/37/2002	2002	640	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	KOREA/770-LOT-2003-86-NEW/2002-CDC	A/Korea/770/2002	2002	1280	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	KOREA/770-LOT-2003-87-NEW/2002-CDC	A/Korea/770/2002	2002	320	Russell2008
A_Human_WUHAN_211_2003	A/Wuhan/211/2003	2003	KUMAMOTO/102-LOT-2003-75-NEW/2002-CDC	A/Kumamoto/102/2002	2002	1280	Russell2008
A_Human_WUHAN_214_2003	A/Wuhan/214/2003	2003	KUMAMOTO/102-LOT-2003-75/2002-CDC	A/Kumamoto/102/2002	2002	640	Russell2008
A_Human_WUHAN_214_2003	A/Wuhan/214/2003	2003	FUJIAN/411-LOT-2003-24/2002-CDC	A/Fujian/411/2002	2002	533	Russell2008
A_Human_WUHAN_214_2003	A/Wuhan/214/2003	2003	WYOMING/3-LOT-2003-63-REASSORTANT/2003-CDC	A/Wyoming/3/2003	2003	640	Russell2008
A_Human_WUHAN_214_2003	A/Wuhan/214/2003	2003	CHRISTCHURCH/28-LOT-2003-101/2003-CDC	A/ChristChurch/28/2003	2003	640	Russell2008
A_Human_WUHAN_214_2003	A/Wuhan/214/2003	2003	KOREA/770-LOT-2003-30/2002-CDC	A/Korea/770/2002	2002	853	Russell2008
A_Human_WUHAN_214_2003	A/Wuhan/214/2003	2003	MOSCOW/10-LOT-2003-22/1999-CDC	A/Moscow/10/1999	1999	40	Russell2008
